episode,mean_reward
3702,-177.37
3703,-177.93
3704,-177.89
3705,-178.25
3706,-176.52
3707,-177.9
3708,-177.58
3709,-178.04
3710,-178.04
3711,-178.2
3712,-178.37
3713,-178.14
3714,-177.43
3715,-177.72
3716,-177.72
3717,-177.27
3718,-177.71
3719,-177.39
3720,-177.48
3721,-176.88
3722,-176.43
3723,-175.97
3724,-176.72
3725,-176.84
3726,-176.53
3727,-175.73
3728,-175.09
3729,-174.02
3730,-173.53
3731,-173.72
3732,-173.61
3733,-173.72
3734,-173.26
3735,-174.1
3736,-172.77
3737,-172.48
3738,-171.9
3739,-172.01
3740,-171.37
3741,-172.25
3742,-171.3
3743,-171.33
3744,-171.44
3745,-170.75
3746,-172.16
3747,-171.99
3748,-172.17
3749,-172.53
3750,-174.56
3751,-173.87
3752,-174.24
3753,-173.97
3754,-174.22
3755,-174.59
3756,-175.08
3757,-174.74
3758,-174.46
3759,-175.41
3760,-175.63
3761,-176.92
3762,-176.7
3763,-175.51
3764,-174.78
3765,-174.06
3766,-173.97
3767,-172.87
3768,-172.8
3769,-172.45
3770,-172.99
3771,-173.49
3772,-173.07
3773,-173.7
3774,-173.8
3775,-173.84
3776,-173.56
3777,-174.03
3778,-173.64
3779,-173.12
3780,-173.47
3781,-172.78
3782,-173.2
3783,-173.93
3784,-172.32
3785,-172.08
3786,-171.04
3787,-170.51
3788,-170.62
3789,-170.94
3790,-170.36
3791,-170.32
3792,-169.49
3793,-168.96
3794,-168.19
3795,-168.88
3796,-168.03
3797,-167.31
3798,-167.02
3799,-166.77
3800,-166.92
3801,-166.59
3802,-166.26
3803,-165.8
3804,-165.27
3805,-165.4
3806,-165.0
3807,-164.33
3808,-164.69
3809,-164.36
3810,-163.73
3811,-162.81
3812,-162.23
3813,-163.02
3814,-163.38
3815,-163.6
3816,-163.2
3817,-163.68
3818,-163.91
3819,-163.71
3820,-163.26
3821,-162.95
3822,-162.78
3823,-163.0
3824,-162.17
3825,-162.06
3826,-162.04
3827,-161.4
3828,-160.81
3829,-160.45
3830,-160.39
3831,-161.06
3832,-160.99
3833,-160.33
3834,-159.9
3835,-159.31
3836,-159.56
3837,-159.07
3838,-159.17
3839,-158.97
3840,-158.82
3841,-157.83
3842,-157.21
3843,-157.3
3844,-156.72
3845,-156.98
3846,-155.55
3847,-154.8
3848,-154.34
3849,-154.67
3850,-153.14
3851,-153.41
3852,-154.1
3853,-153.62
3854,-153.89
3855,-153.74
3856,-153.45
3857,-154.59
3858,-154.13
3859,-152.67
3860,-152.17
3861,-151.27
3862,-151.8
3863,-152.29
3864,-152.35
3865,-152.7
3866,-152.1
3867,-151.82
3868,-151.59
3869,-151.3
3870,-150.51
3871,-150.04
3872,-150.12
3873,-149.27
3874,-149.47
3875,-149.15
3876,-149.78
3877,-149.26
3878,-149.22
3879,-149.44
3880,-148.92
3881,-149.2
3882,-149.36
3883,-148.06
3884,-148.15
3885,-148.29
3886,-148.89
3887,-148.86
3888,-149.7
3889,-150.11
3890,-149.9
3891,-149.39
3892,-150.57
3893,-151.24
3894,-151.14
3895,-151.54
3896,-151.66
3897,-151.98
3898,-151.68
3899,-151.21
3900,-150.37
3901,-150.78
3902,-150.68
3903,-150.63
3904,-151.47
3905,-151.41
3906,-151.61
3907,-150.84
3908,-151.17
3909,-151.97
3910,-152.0
3911,-152.31
3912,-152.87
3913,-151.77
3914,-151.59
3915,-150.93
3916,-151.07
3917,-149.67
3918,-148.57
3919,-148.73
3920,-149.0
3921,-149.65
3922,-149.26
3923,-149.4
3924,-150.03
3925,-151.32
3926,-155.02
3927,-155.64
3928,-156.45
3929,-156.6
3930,-156.39
3931,-155.78
3932,-155.63
3933,-155.12
3934,-155.31
3935,-155.81
3936,-155.14
3937,-155.78
3938,-157.2
3939,-156.97
3940,-156.55
3941,-156.4
3942,-156.95
3943,-157.17
3944,-157.78
3945,-157.43
3946,-157.74
3947,-157.89
3948,-157.76
3949,-157.88
3950,-158.04
3951,-161.78
3952,-159.92
3953,-160.33
3954,-160.27
3955,-160.08
3956,-159.51
3957,-158.92
3958,-159.28
3959,-160.06
3960,-160.08
3961,-160.11
3962,-159.62
3963,-159.41
3964,-159.39
3965,-159.07
3966,-160.71
3967,-160.86
3968,-161.02
3969,-161.35
3970,-161.47
3971,-161.66
3972,-162.15
3973,-162.33
3974,-162.33
3975,-162.53
3976,-162.08
3977,-162.61
3978,-162.56
3979,-162.5
3980,-162.91
3981,-162.76
3982,-162.44
3983,-162.55
3984,-162.43
3985,-162.69
3986,-165.91
3987,-166.06
3988,-165.11
3989,-165.14
3990,-165.13
3991,-165.58
3992,-165.26
3993,-164.58
3994,-165.31
3995,-164.38
3996,-164.52
3997,-164.24
3998,-164.38
3999,-164.52
4000,-164.68
4001,-164.44
4002,-165.04
4003,-164.99
4004,-164.26
4005,-164.58
4006,-164.84
4007,-165.2
4008,-164.83
4009,-164.4
4010,-165.17
4011,-165.27
4012,-164.92
4013,-165.01
4014,-164.74
4015,-165.13
4016,-165.26
4017,-165.74
4018,-165.82
4019,-166.8
4020,-168.13
4021,-168.01
4022,-169.49
4023,-169.16
4024,-169.02
4025,-167.58
4026,-163.98
4027,-163.15
4028,-163.39
4029,-164.03
4030,-163.5
4031,-163.32
4032,-163.08
4033,-163.66
4034,-164.36
4035,-165.34
4036,-166.55
4037,-165.58
4038,-164.82
4039,-165.27
4040,-165.61
4041,-165.56
4042,-165.37
4043,-165.64
4044,-165.71
4045,-165.79
4046,-166.33
4047,-165.97
4048,-166.17
4049,-165.51
4050,-165.65
4051,-161.84
4052,-162.29
4053,-162.16
4054,-161.31
4055,-161.08
4056,-161.81
4057,-161.42
4058,-160.85
4059,-160.6
4060,-160.69
4061,-160.08
4062,-160.51
4063,-160.85
4064,-160.78
4065,-161.04
4066,-160.72
4067,-160.93
4068,-163.53
4069,-164.05
4070,-163.63
4071,-164.26
4072,-163.91
4073,-163.33
4074,-163.51
4075,-163.73
4076,-163.24
4077,-163.2
4078,-163.27
4079,-164.2
4080,-164.0
4081,-163.59
4082,-163.28
4083,-163.56
4084,-163.88
4085,-163.64
4086,-160.29
4087,-160.6
4088,-160.53
4089,-159.84
4090,-160.31
4091,-160.31
4092,-159.44
4093,-160.46
4094,-160.14
4095,-160.2
4096,-159.75
4097,-159.49
4098,-159.41
4099,-158.88
4100,-159.32
4101,-159.82
4102,-161.32
4103,-161.31
4104,-161.07
4105,-160.04
4106,-161.14
4107,-161.2
4108,-161.41
4109,-160.68
4110,-161.43
4111,-161.27
4112,-161.43
4113,-161.79
4114,-161.83
4115,-161.66
4116,-162.08
4117,-161.56
4118,-161.97
4119,-160.98
4120,-159.66
4121,-159.31
4122,-158.34
4123,-158.14
4124,-157.75
4125,-158.9
4126,-158.91
4127,-160.07
4128,-158.82
4129,-158.33
4130,-158.59
4131,-158.8
4132,-158.9
4133,-158.43
4134,-157.76
4135,-155.91
4136,-154.96
4137,-155.01
4138,-154.32
4139,-154.85
4140,-154.88
4141,-155.28
4142,-154.68
4143,-154.41
4144,-154.67
4145,-154.91
4146,-154.21
4147,-154.35
4148,-154.82
4149,-155.1
4150,-154.62
4151,-154.9
4152,-155.09
4153,-155.06
4154,-155.48
4155,-156.19
4156,-155.26
4157,-155.49
4158,-155.39
4159,-155.23
4160,-155.44
4161,-156.28
4162,-156.08
4163,-155.82
4164,-155.57
4165,-155.08
4166,-154.14
4167,-154.16
4168,-152.33
4169,-151.48
4170,-152.74
4171,-151.89
4172,-153.41
4173,-153.68
4174,-153.7
4175,-153.56
4176,-153.84
4177,-153.47
4178,-153.76
4179,-152.34
4180,-152.65
4181,-152.73
4182,-152.9
4183,-153.01
4184,-153.03
4185,-153.27
4186,-152.88
4187,-152.34
4188,-152.5
4189,-152.51
4190,-152.12
4191,-151.29
4192,-151.26
4193,-150.4
4194,-150.41
4195,-150.18
4196,-150.08
4197,-150.5
4198,-150.54
4199,-150.56
4200,-150.39
4201,-149.97
4202,-148.09
4203,-147.97
4204,-148.11
4205,-148.94
4206,-148.08
4207,-147.92
4208,-147.4
4209,-148.13
4210,-146.89
4211,-147.1
4212,-146.41
4213,-146.49
4214,-146.61
4215,-147.75
4216,-147.45
4217,-147.3
4218,-148.14
4219,-149.44
4220,-149.14
4221,-148.81
4222,-148.2
4223,-151.15
4224,-151.05
4225,-149.94
4226,-149.83
4227,-149.79
4228,-150.89
4229,-150.58
4230,-150.54
4231,-151.04
4232,-151.37
4233,-152.18
4234,-152.09
4235,-152.25
4236,-152.34
4237,-153.23
4238,-153.13
4239,-152.46
4240,-153.18
4241,-152.75
4242,-153.19
4243,-153.83
4244,-153.91
4245,-154.3
4246,-155.27
4247,-156.45
4248,-156.52
4249,-157.23
4250,-157.18
4251,-157.46
4252,-157.46
4253,-157.46
4254,-157.15
4255,-157.63
4256,-158.45
4257,-158.74
4258,-159.67
4259,-160.65
4260,-160.32
4261,-159.58
4262,-159.91
4263,-160.42
4264,-160.71
4265,-160.96
4266,-160.94
4267,-160.77
4268,-160.36
4269,-160.83
4270,-160.53
4271,-161.25
4272,-159.45
4273,-159.57
4274,-160.07
4275,-160.21
4276,-160.85
4277,-161.97
4278,-162.34
4279,-164.06
4280,-164.04
4281,-164.47
4282,-163.95
4283,-163.9
4284,-164.2
4285,-164.39
4286,-164.37
4287,-165.04
4288,-164.95
4289,-166.26
4290,-166.52
4291,-168.67
4292,-168.8
4293,-169.43
4294,-169.88
4295,-170.38
4296,-171.83
4297,-173.32
4298,-174.51
4299,-175.12
4300,-175.5
4301,-178.96
4302,-179.88
4303,-180.55
4304,-180.28
4305,-180.8
4306,-180.98
4307,-181.76
4308,-183.36
4309,-183.22
4310,-184.21
4311,-184.28
4312,-186.27
4313,-186.96
4314,-187.7
4315,-186.91
4316,-187.21
4317,-188.06
4318,-187.34
4319,-186.62
4320,-187.61
4321,-188.85
4322,-189.82
4323,-187.79
4324,-190.21
4325,-191.49
4326,-192.99
4327,-193.1
4328,-192.92
4329,-193.98
4330,-194.59
4331,-194.7
4332,-194.6
4333,-194.06
4334,-195.06
4335,-195.62
4336,-195.92
4337,-195.87
4338,-197.12
4339,-198.45
4340,-197.77
4341,-197.91
4342,-198.65
4343,-198.72
4344,-198.39
4345,-197.71
4346,-197.07
4347,-196.8
4348,-197.94
4349,-197.89
4350,-198.06
4351,-197.81
4352,-199.62
4353,-199.54
4354,-200.36
4355,-199.08
4356,-198.5
4357,-198.56
4358,-199.5
4359,-199.04
4360,-200.07
4361,-200.51
4362,-199.83
4363,-199.41
4364,-200.2
4365,-200.26
4366,-200.17
4367,-200.93
4368,-200.89
4369,-200.68
4370,-200.31
4371,-199.97
4372,-200.06
4373,-200.27
4374,-199.33
4375,-199.65
4376,-198.75
4377,-198.76
4378,-198.07
4379,-196.95
4380,-196.74
4381,-196.32
4382,-197.32
4383,-197.24
4384,-196.57
4385,-196.02
4386,-196.29
4387,-195.99
4388,-196.14
4389,-195.34
4390,-195.49
4391,-193.44
4392,-193.27
4393,-192.71
4394,-191.59
4395,-191.6
4396,-191.61
4397,-190.03
4398,-189.18
4399,-188.69
4400,-188.67
4401,-185.56
4402,-185.4
4403,-184.74
4404,-185.81
4405,-185.82
4406,-185.81
4407,-186.13
4408,-185.04
4409,-184.67
4410,-183.7
4411,-183.48
4412,-181.66
4413,-180.9
4414,-180.18
4415,-179.46
4416,-178.6
4417,-177.66
4418,-177.51
4419,-178.36
4420,-178.1
4421,-176.99
4422,-176.3
4423,-175.85
4424,-174.01
4425,-172.67
4426,-171.66
4427,-170.54
4428,-169.89
4429,-169.07
4430,-168.4
4431,-167.48
4432,-167.71
4433,-167.47
4434,-166.19
4435,-166.13
4436,-166.61
4437,-169.56
4438,-168.29
4439,-166.74
4440,-166.68
4441,-166.7
4442,-165.66
4443,-164.76
4444,-165.06
4445,-165.52
4446,-164.97
4447,-164.89
4448,-163.34
4449,-162.8
4450,-163.14
4451,-163.3
4452,-161.25
4453,-161.73
4454,-160.98
4455,-161.47
4456,-161.69
4457,-160.9
4458,-159.0
4459,-158.46
4460,-157.6
4461,-157.82
4462,-157.99
4463,-158.02
4464,-157.1
4465,-157.47
4466,-157.38
4467,-156.9
4468,-157.27
4469,-157.01
4470,-157.76
4471,-157.83
4472,-158.52
4473,-158.47
4474,-159.18
4475,-159.15
4476,-159.48
4477,-158.48
4478,-158.63
4479,-159.3
4480,-159.2
4481,-158.94
4482,-158.51
4483,-159.14
4484,-159.27
4485,-159.75
4486,-160.16
4487,-160.19
4488,-159.87
4489,-159.51
4490,-159.38
4491,-159.96
4492,-160.52
4493,-160.79
4494,-161.26
4495,-162.07
4496,-160.53
4497,-160.16
4498,-159.79
4499,-159.91
4500,-159.17
4501,-158.61
4502,-157.42
4503,-157.55
4504,-157.31
4505,-156.11
4506,-156.06
4507,-154.97
4508,-155.56
4509,-156.52
4510,-157.96
4511,-158.97
4512,-159.2
4513,-158.8
4514,-158.97
4515,-159.29
4516,-160.2
4517,-160.61
4518,-161.23
4519,-160.42
4520,-159.86
4521,-159.96
4522,-160.51
4523,-160.01
4524,-159.85
4525,-160.42
4526,-160.48
4527,-160.09
4528,-160.86
4529,-161.04
4530,-161.54
4531,-161.81
4532,-160.97
4533,-161.16
4534,-161.59
4535,-161.37
4536,-161.05
4537,-157.47
4538,-157.54
4539,-157.72
4540,-157.78
4541,-157.71
4542,-158.23
4543,-158.28
4544,-157.99
4545,-157.58
4546,-158.41
4547,-157.68
4548,-157.35
4549,-156.72
4550,-155.85
4551,-155.26
4552,-155.2
4553,-155.25
4554,-155.97
4555,-156.57
4556,-156.18
4557,-156.34
4558,-157.11
4559,-156.53
4560,-156.64
4561,-157.18
4562,-157.97
4563,-157.92
4564,-158.0
4565,-157.68
4566,-158.37
4567,-158.35
4568,-157.65
4569,-158.58
4570,-157.59
4571,-157.67
4572,-157.19
4573,-157.87
4574,-157.45
4575,-157.59
4576,-157.68
4577,-157.85
4578,-157.99
4579,-160.77
4580,-161.57
4581,-161.96
4582,-162.2
4583,-161.17
4584,-161.5
4585,-161.36
4586,-161.44
4587,-162.04
4588,-162.75
4589,-163.01
4590,-163.29
4591,-162.86
4592,-162.75
4593,-162.42
4594,-162.1
4595,-161.21
4596,-161.52
4597,-161.72
4598,-161.87
4599,-162.17
4600,-163.88
4601,-163.35
4602,-163.84
4603,-163.62
4604,-163.47
4605,-164.0
4606,-164.1
4607,-164.19
4608,-163.31
4609,-162.38
4610,-161.44
4611,-160.68
4612,-161.45
4613,-161.53
4614,-161.45
4615,-161.15
4616,-160.81
4617,-160.93
4618,-160.5
4619,-160.19
4620,-160.52
4621,-160.58
4622,-161.91
4623,-161.99
4624,-161.69
4625,-161.5
4626,-160.95
4627,-161.6
4628,-161.93
4629,-162.1
4630,-161.44
4631,-161.83
4632,-162.79
4633,-162.99
4634,-162.69
4635,-163.31
4636,-163.1
4637,-163.02
4638,-163.98
4639,-163.79
4640,-163.86
4641,-164.69
4642,-164.37
4643,-164.34
4644,-164.34
4645,-164.33
4646,-165.03
4647,-165.49
4648,-166.07
4649,-166.81
4650,-167.79
4651,-168.95
4652,-170.02
4653,-169.53
4654,-169.92
4655,-170.64
4656,-171.61
4657,-172.17
4658,-174.32
4659,-174.67
4660,-174.74
4661,-174.39
4662,-174.61
4663,-175.86
4664,-175.33
4665,-175.89
4666,-174.96
4667,-175.24
4668,-175.93
4669,-175.35
4670,-175.8
4671,-176.33
4672,-176.66
4673,-175.61
4674,-175.81
4675,-175.86
4676,-175.56
4677,-175.56
4678,-175.54
4679,-172.55
4680,-171.86
4681,-171.94
4682,-172.32
4683,-173.29
4684,-172.83
4685,-172.89
4686,-172.03
4687,-171.93
4688,-171.49
4689,-171.9
4690,-171.51
4691,-171.64
4692,-172.9
4693,-172.84
4694,-172.99
4695,-173.63
4696,-174.16
4697,-174.16
4698,-173.74
4699,-173.77
4700,-172.62
4701,-174.38
4702,-174.41
4703,-174.61
4704,-174.33
4705,-175.13
4706,-175.38
4707,-175.75
4708,-176.91
4709,-176.94
4710,-176.64
4711,-176.46
4712,-176.42
4713,-176.58
4714,-176.93
4715,-177.45
4716,-177.81
4717,-177.22
4718,-177.27
4719,-176.82
4720,-177.04
4721,-177.77
4722,-175.98
4723,-177.32
4724,-177.33
4725,-177.25
4726,-178.01
4727,-178.29
4728,-177.23
4729,-177.36
4730,-181.28
4731,-180.84
4732,-180.6
4733,-180.04
4734,-179.99
4735,-179.6
4736,-179.97
4737,-180.0
4738,-182.82
4739,-183.24
4740,-183.59
4741,-184.27
4742,-184.69
4743,-185.26
4744,-185.37
4745,-185.39
4746,-185.65
4747,-185.02
4748,-184.42
4749,-183.91
4750,-183.2
4751,-182.05
4752,-180.86
4753,-181.94
4754,-181.49
4755,-179.71
4756,-179.44
4757,-179.13
4758,-176.95
4759,-177.12
4760,-177.12
4761,-176.3
4762,-175.65
4763,-174.13
4764,-174.8
4765,-174.64
4766,-175.17
4767,-174.81
4768,-173.99
4769,-174.03
4770,-173.85
4771,-173.14
4772,-173.17
4773,-173.45
4774,-173.0
4775,-172.27
4776,-172.02
4777,-171.61
4778,-171.58
4779,-171.11
4780,-170.73
4781,-170.57
4782,-169.96
4783,-169.18
4784,-169.62
4785,-169.24
4786,-169.33
4787,-168.99
4788,-168.76
4789,-168.83
4790,-168.95
4791,-168.57
4792,-170.15
4793,-170.58
4794,-170.4
4795,-169.89
4796,-169.24
4797,-169.38
4798,-169.27
4799,-169.37
4800,-168.89
4801,-168.23
4802,-167.67
4803,-167.62
4804,-167.7
4805,-166.68
4806,-165.91
4807,-165.39
4808,-164.02
4809,-164.07
4810,-163.57
4811,-164.98
4812,-164.25
4813,-164.17
4814,-163.51
4815,-162.93
4816,-164.23
4817,-164.66
4818,-164.51
4819,-164.91
4820,-164.4
4821,-164.09
4822,-164.19
4823,-162.73
4824,-163.56
4825,-163.22
4826,-162.86
4827,-162.19
4828,-162.53
4829,-162.48
4830,-159.51
4831,-159.78
4832,-159.26
4833,-159.31
4834,-159.38
4835,-159.21
4836,-158.15
4837,-158.63
4838,-154.78
4839,-154.27
4840,-154.7
4841,-153.59
4842,-152.87
4843,-152.52
4844,-152.88
4845,-152.85
4846,-151.44
4847,-151.57
4848,-152.21
4849,-152.48
4850,-152.29
4851,-152.13
4852,-152.09
4853,-151.37
4854,-151.89
4855,-152.43
4856,-153.27
4857,-154.09
4858,-154.45
4859,-154.62
4860,-153.96
4861,-154.3
4862,-154.47
4863,-154.51
4864,-154.78
4865,-154.12
4866,-154.07
4867,-153.66
4868,-154.72
4869,-154.37
4870,-154.89
4871,-155.33
4872,-154.93
4873,-154.56
4874,-154.73
4875,-154.92
4876,-155.05
4877,-155.51
4878,-155.43
4879,-155.38
4880,-155.94
4881,-156.32
4882,-156.31
4883,-156.55
4884,-156.38
4885,-157.01
4886,-158.35
4887,-158.95
4888,-159.3
4889,-159.39
4890,-159.7
4891,-160.84
4892,-158.24
4893,-158.05
4894,-158.31
4895,-158.85
4896,-159.73
4897,-159.88
4898,-160.76
4899,-160.11
4900,-160.67
4901,-161.96
4902,-162.64
4903,-162.47
4904,-161.67
4905,-161.54
4906,-161.49
4907,-161.95
4908,-162.24
4909,-161.99
4910,-162.63
4911,-161.27
4912,-160.89
4913,-160.65
4914,-161.03
4915,-161.47
4916,-159.8
4917,-159.39
4918,-159.35
4919,-159.19
4920,-159.85
4921,-160.9
4922,-161.09
4923,-161.5
4924,-160.94
4925,-161.22
4926,-161.06
4927,-161.24
4928,-162.04
4929,-162.23
4930,-162.14
4931,-162.08
4932,-161.92
4933,-163.02
4934,-162.73
4935,-162.48
4936,-162.98
4937,-162.6
4938,-162.67
4939,-163.0
4940,-162.77
4941,-162.48
4942,-164.0
4943,-163.86
4944,-163.26
4945,-163.21
4946,-165.66
4947,-166.37
4948,-165.97
4949,-166.27
4950,-166.43
4951,-168.17
4952,-169.13
4953,-168.79
4954,-167.55
4955,-167.8
4956,-166.71
4957,-166.11
4958,-165.4
4959,-166.73
4960,-167.87
4961,-167.97
4962,-171.26
4963,-172.22
4964,-171.84
4965,-172.19
4966,-172.36
4967,-174.74
4968,-173.96
4969,-174.09
4970,-173.48
4971,-173.18
4972,-173.59
4973,-174.17
4974,-175.07
4975,-175.14
4976,-175.66
4977,-176.09
4978,-176.48
4979,-176.0
4980,-176.33
4981,-175.85
4982,-176.05
4983,-175.99
4984,-176.71
4985,-177.88
4986,-176.91
4987,-178.33
4988,-178.15
4989,-178.13
4990,-177.63
4991,-177.19
4992,-176.72
4993,-176.41
4994,-176.87
4995,-176.58
4996,-175.85
4997,-176.22
4998,-175.48
4999,-175.74
5000,-175.3
5001,-173.63
5002,-173.44
5003,-175.47
5004,-176.86
5005,-177.78
5006,-177.94
5007,-178.8
5008,-178.85
5009,-178.95
5010,-179.97
5011,-181.49
5012,-182.19
5013,-182.67
5014,-182.56
5015,-182.93
5016,-182.59
5017,-182.92
5018,-182.73
5019,-182.72
5020,-182.1
5021,-181.08
5022,-182.5
5023,-182.08
5024,-181.82
5025,-182.12
5026,-182.62
5027,-183.12
5028,-182.65
5029,-182.92
5030,-182.58
5031,-182.35
5032,-183.35
5033,-183.3
5034,-184.23
5035,-183.87
5036,-184.83
5037,-184.79
5038,-184.96
5039,-185.28
5040,-184.77
5041,-185.0
5042,-183.94
5043,-183.97
5044,-184.39
5045,-184.93
5046,-182.43
5047,-183.54
5048,-184.2
5049,-184.4
5050,-184.22
5051,-183.0
5052,-182.74
5053,-182.92
5054,-183.16
5055,-183.09
5056,-182.94
5057,-182.8
5058,-182.88
5059,-181.72
5060,-181.15
5061,-181.27
5062,-177.81
5063,-176.79
5064,-176.86
5065,-176.93
5066,-177.4
5067,-175.78
5068,-175.83
5069,-175.96
5070,-176.44
5071,-179.89
5072,-179.43
5073,-179.72
5074,-179.39
5075,-180.05
5076,-180.06
5077,-179.62
5078,-179.42
5079,-180.04
5080,-179.26
5081,-179.68
5082,-180.38
5083,-180.54
5084,-180.57
5085,-179.14
5086,-179.18
5087,-176.9
5088,-177.14
5089,-177.85
5090,-178.1
5091,-177.6
5092,-177.61
5093,-178.34
5094,-177.8
5095,-179.61
5096,-180.28
5097,-183.03
5098,-184.1
5099,-184.52
5100,-185.47
5101,-186.35
5102,-188.12
5103,-186.92
5104,-186.41
5105,-189.35
5106,-189.16
5107,-188.89
5108,-189.11
5109,-189.33
5110,-188.87
5111,-186.92
5112,-187.17
5113,-188.1
5114,-188.73
5115,-189.48
5116,-191.14
5117,-192.49
5118,-192.38
5119,-192.46
5120,-192.2
5121,-193.3
5122,-192.14
5123,-194.8
5124,-195.44
5125,-195.31
5126,-195.3
5127,-195.14
5128,-194.79
5129,-197.72
5130,-197.82
5131,-198.25
5132,-198.28
5133,-197.64
5134,-196.96
5135,-197.65
5136,-197.12
5137,-197.33
5138,-197.49
5139,-197.18
5140,-196.61
5141,-196.54
5142,-196.92
5143,-197.2
5144,-198.71
5145,-198.31
5146,-198.26
5147,-198.16
5148,-197.8
5149,-196.86
5150,-197.78
5151,-197.87
5152,-198.44
5153,-202.05
5154,-202.26
5155,-202.54
5156,-202.86
5157,-203.01
5158,-204.46
5159,-203.85
5160,-203.96
5161,-203.61
5162,-203.8
5163,-204.03
5164,-204.34
5165,-205.22
5166,-205.34
5167,-208.48
5168,-209.57
5169,-210.32
5170,-210.18
5171,-206.83
5172,-206.45
5173,-205.6
5174,-204.56
5175,-203.74
5176,-203.07
5177,-203.25
5178,-203.56
5179,-203.54
5180,-203.75
5181,-203.2
5182,-202.48
5183,-202.35
5184,-201.86
5185,-201.76
5186,-201.69
5187,-201.88
5188,-201.82
5189,-200.68
5190,-200.62
5191,-201.1
5192,-202.21
5193,-201.55
5194,-201.42
5195,-199.73
5196,-199.94
5197,-196.52
5198,-195.87
5199,-196.12
5200,-194.9
5201,-193.78
5202,-191.64
5203,-191.33
5204,-190.71
5205,-187.21
5206,-187.27
5207,-188.52
5208,-188.55
5209,-188.31
5210,-187.11
5211,-187.53
5212,-186.53
5213,-185.12
5214,-184.52
5215,-183.15
5216,-182.58
5217,-181.44
5218,-181.8
5219,-181.62
5220,-182.23
5221,-180.35
5222,-180.08
5223,-177.92
5224,-177.24
5225,-177.43
5226,-176.89
5227,-177.02
5228,-177.01
5229,-174.03
5230,-173.96
5231,-173.55
5232,-173.41
5233,-173.14
5234,-172.88
5235,-172.42
5236,-173.14
5237,-172.82
5238,-172.53
5239,-172.48
5240,-173.0
5241,-172.65
5242,-172.44
5243,-172.26
5244,-170.33
5245,-170.56
5246,-170.09
5247,-168.78
5248,-168.37
5249,-168.7
5250,-167.55
5251,-167.48
5252,-166.43
5253,-162.92
5254,-163.01
5255,-162.71
5256,-163.64
5257,-164.07
5258,-162.73
5259,-162.55
5260,-162.31
5261,-162.83
5262,-163.4
5263,-163.26
5264,-163.13
5265,-162.97
5266,-161.83
5267,-158.22
5268,-157.88
5269,-157.58
5270,-159.13
5271,-158.4
5272,-159.64
5273,-159.35
5274,-160.06
5275,-160.22
5276,-160.19
5277,-162.34
5278,-162.67
5279,-162.9
5280,-163.12
5281,-163.28
5282,-163.06
5283,-163.11
5284,-163.05
5285,-163.63
5286,-163.22
5287,-163.39
5288,-163.2
5289,-163.59
5290,-163.58
5291,-163.72
5292,-162.52
5293,-162.82
5294,-162.66
5295,-162.58
5296,-162.79
5297,-163.16
5298,-162.84
5299,-162.64
5300,-164.65
5301,-164.18
5302,-166.72
5303,-166.2
5304,-170.0
5305,-170.83
5306,-170.83
5307,-168.95
5308,-168.55
5309,-168.67
5310,-169.16
5311,-169.07
5312,-169.01
5313,-169.41
5314,-168.95
5315,-168.7
5316,-168.13
5317,-167.96
5318,-167.73
5319,-167.68
5320,-167.42
5321,-167.34
5322,-167.23
5323,-166.86
5324,-167.94
5325,-167.61
5326,-167.5
5327,-167.31
5328,-166.97
5329,-166.35
5330,-166.65
5331,-166.7
5332,-166.01
5333,-165.88
5334,-165.85
5335,-166.1
5336,-165.14
5337,-165.25
5338,-165.19
5339,-165.16
5340,-165.55
5341,-165.92
5342,-165.68
5343,-165.69
5344,-166.53
5345,-166.68
5346,-167.62
5347,-167.32
5348,-167.5
5349,-167.42
5350,-167.47
5351,-167.57
5352,-169.15
5353,-169.37
5354,-169.23
5355,-168.92
5356,-171.34
5357,-171.12
5358,-170.99
5359,-171.01
5360,-171.18
5361,-170.6
5362,-173.3
5363,-174.01
5364,-173.66
5365,-172.85
5366,-173.01
5367,-172.95
5368,-172.38
5369,-172.11
5370,-169.98
5371,-170.87
5372,-170.14
5373,-171.14
5374,-170.9
5375,-172.7
5376,-173.19
5377,-170.51
5378,-169.7
5379,-169.2
5380,-169.2
5381,-168.85
5382,-168.85
5383,-168.37
5384,-168.5
5385,-167.25
5386,-167.38
5387,-170.81
5388,-171.71
5389,-171.38
5390,-172.38
5391,-172.05
5392,-172.02
5393,-171.41
5394,-171.74
5395,-171.0
5396,-170.01
5397,-171.86
5398,-172.22
5399,-172.27
5400,-170.63
5401,-170.86
5402,-168.34
5403,-168.56
5404,-164.8
5405,-164.61
5406,-164.36
5407,-163.93
5408,-164.22
5409,-164.57
5410,-164.67
5411,-164.37
5412,-164.74
5413,-164.68
5414,-166.2
5415,-167.64
5416,-166.96
5417,-166.96
5418,-167.43
5419,-167.8
5420,-167.54
5421,-169.01
5422,-168.68
5423,-168.5
5424,-167.43
5425,-167.78
5426,-168.2
5427,-168.13
5428,-168.95
5429,-168.89
5430,-171.96
5431,-172.97
5432,-173.09
5433,-173.42
5434,-174.32
5435,-175.67
5436,-175.76
5437,-179.33
5438,-179.79
5439,-179.63
5440,-180.16
5441,-180.9
5442,-180.84
5443,-181.18
5444,-180.39
5445,-180.36
5446,-179.77
5447,-180.43
5448,-180.64
5449,-181.53
